id_image,name_recipe
75b3ab80-881c-41f1-bdc3-4856ca5cd2db,Albóndigas De Pollo Al Horno
8c25c498-0df6-456d-999c-0b97d46c6b09,Salsa De Fresa Y Aguacate
7570a592-9678-406d-a668-066acbab6930,Barras de granola posparto
a7e1b0e5-c8b8-457d-866d-61e19634247d,Palomitas de maíz con hierbas
d3b3b3f9-7043-47b8-9f98-c838d166cde2,Bocaditos de pepino y hummus de pimiento rojo asado
5a17228a-155e-4d6c-b532-04e92d5fe08f,Pan de banana
e3fc604b-f37c-4020-aea1-6ed6a50afa06,Hummus Masabacha
92ca32d0-04c2-4f15-9ead-a0d5af2393c2,Hongos Parmesano Y Tomillo
311cc9d2-6f6e-4666-a456-321861f3ab0d,Pan sin amasar con especias y arándanos
2252d1da-e374-4bdb-91c6-99749fe15534,Garbanzos con queso
0c151366-12c0-4747-947d-55fcd89d4674,Caramelo de cita
2ee5bfb0-89ad-4bc2-8b92-6ee4d6c7593b,Humus de calabaza
50954d1b-73bc-4cb4-82da-3c2e78bb0b7b,Barras de zanahoria y nueces sin hornear
0a48d41d-b6e7-42ab-a720-de2a71773890,Abundantes barcos Bruschetta
aade2e1b-c050-4827-afaa-9f35c8e8e1d6,Hummus simplemente suave
ea4c85e6-f22d-47b8-826a-450449469633,Salsa De Frutas
dcbb7206-13c0-4882-bebe-bee06e156e3b,Barras de bocadillos caseras
14cd3fdd-ecf2-44af-9569-048d2610c2eb,Champiñones Rellenos De Anacardos
51a69887-c2a3-4552-abad-ab6c96c5d7bf,Protuberancias de avena y mantequilla de maní
47965f97-d33a-4e19-9733-e256cdb7e00c,Chips veganos con queso
7f0405d4-5e67-4be5-b607-0b347636631f,Caramelo De Remolacha
5282946b-cfcd-48c9-8e5c-f375b2176df7,Sundal
ca4049e3-983a-4712-b514-cc95e711ba73,Puré de manzana y frambuesa
44a9e3b8-da3e-4649-adab-28a6b7f1b345,Barras de bocadillos con dátiles y anacardos
033a9a6f-443d-4bc2-8e97-3d28b8a6008e,Tomates Con Pesto Vegano
569540b8-3c4a-45ed-9829-2b74e571248e,Champiñones Al Sésamo
76bc52c8-7191-4687-905a-66a7e5e6dd7c,Rollitos de mantequilla de maní y frutas
7deafff5-0d61-4717-a88c-5c10f3b3de97,Tortillas
3396e30e-1f57-4572-9a38-1420653d8016,Brochetas De Camarones Tandoori
6cdeb3a7-f359-4d26-b0cc-25a1f300c05e,Hummus de jalapeño asado y lima
e39b24db-82a3-4445-8a86-a6bea5cb705c,Chips de camote al horno con ajo y romero
86ee0b0b-ed14-4f06-9c6f-9b777394174b,Almendras tostadas con especias
7cb3e016-a432-4bae-bc16-33b89e5a9e5f,Pico de gallo
24deaa0b-91e9-4992-8d57-94e29f51977d,Cuero de frutas
5103e9bf-2273-44c1-b76b-0f48be64f25b,Bruschetta rápida
6699ddae-bd39-4aca-94c4-34cedf996784,Quesadillas De Calabaza Asada Y Mozzarella
0094aceb-67c4-49f6-9702-a610b1f7ded0,Latkes de camote y pera
ef6f0501-f2e5-4f54-902b-d7f70d6499c2,Dulces y sabrosos
aa9d2375-f6fe-423c-87f4-8d28474d73d6,Gajos de batata especiados
97e80b68-ff15-4bbc-aab4-4dada6597b0e,Salsa de frijoles negros y pimiento morrón
fb488d15-04c9-4a3b-93e5-71c134f09735,Galletas de desayuno fáciles con salvado de plátano
2b7f69bc-a47f-4d69-9168-1b935e046496,Perlas de patata
fe6ffd16-5b16-4cd9-8315-12a28cef07f5,Cuadrados de espinacas de Pascua
6d4c2222-1d8f-40f5-ada5-d434a00cd402,chips de tortilla al horno
b5f3ed83-0bf7-4fee-88c2-06cde04a4cd1,Sopa De Tomate Asado
d01d8120-5df1-4c89-aca1-33be5602782b,Salsa De Fresa
91b7047d-2aed-47b1-a193-33bb881d62aa,Empanadas De Pollo Chino
f38e42bf-2a57-45ec-b37a-1983c5a2ef79,Hummus Cremoso De Hierbas
d0d50d87-bcde-47c1-881d-69eee3e3d087,Salsa de guisantes de carita con mango
e6760d40-a30d-4c26-b8bb-0b472897d3c9,Dip de mantequilla de maní con sabor a fruta
a91f053d-1f4d-4143-8527-35dfbf9a0432,Sopa De Frijoles Marinos Y Camote
3f0ebb1a-6c43-4bcf-b541-be9b2c88bce0,Muffins fáciles de plátano y pasas
c11114b5-a110-490d-8aab-c96a51d56add,Ensalada de pepino y guisantes de carita
6dab9eeb-e986-4166-af31-8dca7b5d6c74,Ensalada De Cuscús Y Frutas
d3ad4dfe-48fa-4ac0-a15c-c1a55f9a58de,Ensalada De Pasta De Garbanzos Con Naranjas
76d721b5-b5e5-45ed-a78b-de5fd664c792,Hummus de garbanzos (sin tahini)
1d90eff5-4cbd-4e7a-aa34-b4fb14038af3,Ensalada de col californiana
a6bc2b5e-ba7d-4fb5-9fc0-79f9b58a3299,Estofado de frijoles negros sudamericanos
91383eba-4cc7-41f4-a443-59269dd57836,Batido aterrador de bayas
83793d76-9a80-4847-b6d6-649e58e5514b,Frijoles Negros con Maíz y Tomates
246de18c-1f42-494e-b3cf-4575dc869bab,"Sándwich de mantequilla de maní, plátano y pasas"
98ae7684-bafa-4d2b-910f-e04ec0c817ad,Ensalada Asiática De Pera
bc12bb6c-2c43-4dd5-b38e-e1d8d4c8cb7c,Gazpacho de Sandía
95640a0e-07ea-43d7-9562-b6fb46d25591,Cáscaras de papa del suroeste
bc781953-ff42-4e62-90d8-a79c88ff7637,Gemas de frambuesa
663c086a-adbf-493f-9bca-c1b76477155a,Sándwich De Berenjena Y Parmesano
500428eb-f59e-46ba-9466-7c20e33f809c,Quesadillas De Cangrejo
b142d671-56e7-4a5d-a2ac-30f441ccd99d,Muffins de lino y pastel de zanahoria
91aef893-43e3-4a9a-9672-b5d8e52f160f,Ensalada De Pera Y Almendras
820ce8aa-5cd5-466b-ade0-67a10ee3a9ff,Ensalada De Tomate Y Maíz
bda6c76d-3129-437e-97c2-725b17e30cad,Crostini de cebolla caramelizada
8cd82dc5-1440-4d24-ad10-5f86287f68ef,Mini Canapés De Panqueques De Patata
d77fe772-3be7-4a06-b497-86dbedcb7168,Pupusas Revueltas
ae198f35-3c05-460b-b2df-cfe7114303b6,Salsa Fresca
ab6b4699-57dd-4d67-b060-fcd84064536b,Tomates Asados ​​A La Parmesana
d435c19f-a58f-4deb-b065-1651e9bf09b8,Salsa De Tomate Y Aguacate
e40247ea-298b-4241-b090-8ba65b7e4976,Salsa de espinaca
f54b9a85-8dd5-4baa-9061-b5853852d067,Salsa De Maíz Picante
9eba2361-f0ef-4b06-a5d3-1614f1abaa48,Patatas fritas de pita
9f3df502-a010-4c46-94e8-369c57bb9bc2,Crema de Frijoles Lima con Comino y Hierbas
c13a0cb6-d0a2-409b-b072-cdc6c6f11ddd,Alitas de búfalo deshuesadas
a1644474-bcfa-4eed-a3c7-60399ad6ea0a,Hummus de frijoles negros del suroeste
92deca65-4248-4cad-b426-853eb912fe4a,Masa de pan con arma secreta
98f1b756-4ede-4b89-a1e7-5d8e9f03aa58,Pan de calabaza inflado
39d250d2-83fd-44a6-85a4-7f1efcce7161,Aguacate Pico de Gallo
9f9dc5d1-d188-43f7-9171-12672a0efe55,Spritzer de té de arándanos y albahaca
19c9d920-d6f9-43c6-8278-103f8f0741ac,Batido Chai frío o caliente
08c55e49-d229-40f2-9fcd-df551b47ec34,Leche de avena
f995f3f4-d47d-4bce-9d71-9b13935c9ffe,Wassail
958526f3-27b5-4c49-b0f8-6eb8b2753e5a,"Batido de melocotón, fresa y piña"
9d5bf1b6-ce1d-43b8-8ff3-d58f59b34d6d,Batido para despertar
859fae88-a7a8-4d8e-8f06-0a27122b1fcd,Batido de mantequilla de fresa y almendras
65ddd58f-6dd7-4f6d-8045-18adaba1cbf5,Batido de frutas mixtas
7543d26b-3d89-4624-88ac-df1a707296dc,Consigue tu batido de verduras
20873101-61cf-453c-a923-6cb0b1720334,Batido Verde Doble
d16df808-80be-4378-bf69-0db1f3c54e8d,Batido de verano
a217b9b9-c87f-41fc-a879-de1f2ba473d4,Pan sin amasar con canela y pasas
86a0db38-b157-4d61-aa98-9272e40e27d7,"Pan sin amasar con queso, cebolla y ajo"
91693493-0367-454d-94c8-7db59820c3d4,Galletas caseras
10f66c80-4f03-43ea-be65-75897baa6fd7,Galletas integrales de suero de leche
58f4c3ed-489b-4584-9b5f-50c7b2cf8d05,Panecillos suaves de trigo integral
8d227bce-b346-4bab-9f5c-85985918991a,Popovers
3da3d581-cfaa-4af9-ba27-3256c33c59fd,Maza de harina integral para pizza
fcbbd1d3-18ad-408a-9ad8-24f2c68611c2,Irlandesa Pan integral
285211ef-7b87-40c3-a601-5407d4317f31,Muffins De Calabaza Y Salvia
000a5233-ee23-40bd-ae36-c29cf2061f0f,Barras suaves de calabaza
ed808b7d-fa2e-429f-b80d-60c11d98bca3,Avena con trozos de cereza durante la noche
7fc5fe70-e167-4915-88a9-1e0ab21c3ef5,Muffins De Monstruo
9fb27a18-ef57-4b6b-a937-27a11c300f9a,Muffins de queso de cabra y romero
4052ebfc-abfd-417f-9af4-d9658ba24802,Prepare avena cortada en acero con anticipación
8c9e81c6-72ce-4a50-aa77-b442f8094e90,Tazón de desayuno de bayas
5338924b-720d-4321-a971-13d37e5e82e7,Panqueques De Calabaza
34fed967-0087-4855-a4e4-615988b71f04,Avena con especias y manzana en olla de cocción lenta
7a6bb40c-1a50-4ac4-808c-6c75694a26fc,Tazas de avena al horno
f8ee4004-73fe-44fa-b7c0-828e0b0338ec,Melocotones para untar
7320e31d-50da-4e40-96f9-e13880a041e9,Cereal de plátano y nueces de buenos días
1129fa1e-3963-471e-8e40-cfcc7460b6d5,Frittata de brócoli
5e853fb5-a971-48b7-be82-55bdb8fd2272,Ensalada de frutas de otoño
1e668ea9-99d8-49fc-bd35-6ffeb4c653f6,Pan de calabacín y nueces
f3684bf7-dc90-4eae-85ab-309f61e4b539,Zapatero de manzana y canela
a9beafb1-ee05-4829-8aa7-abd694743467,Brochetas de fruta fresca con salsa de lima-limón
324bcde8-40db-44d4-95c0-cc2cfb8cb3c6,Manzanas escalfadas
f1227271-06e2-4ec5-9f02-854dd03d6d17,Tortitas de trigo sarraceno (sin gluten)
bd895ba1-ab86-4002-bcec-289b40a2e4e8,Avena con calabaza y pasas
d58e79e8-8c83-43ba-8134-565879fdcd29,Avena con especias y vainilla
58337904-d78a-4cf4-bbcb-bba92d931a4b,"Hash de camote, maíz y frijoles negros"
fcab526c-8185-4a03-87e9-67650cdf93c2,Hash de camote y pavo
b9abdc99-3fe3-4011-bfba-ddded0d1df8e,Avena con puré de manzana para uno
2ea7c5d2-7020-4d3e-8e91-5cf58a72c75b,Avena con dátiles y cacao
2dd8bb32-1f4b-490d-9d9e-39eb2d8ea768,Bocaditos de brownie con mantequilla de maní
17e13790-33c2-4237-ad45-6b6e53bcabc2,Mousse de aguacate y chocolate con especias mexicanas
784a20fb-6090-49a5-ada6-4bf751e7b1a6,Paletas de bayas y agua de coco
855b47ca-83ec-4b0b-8acc-cafda286682d,Crema Chai “Niza”
486b7896-7ccd-4c5c-9fed-e8f991be013b,Glaseado de chocolate y aguacate
e50c3fe7-047e-496a-9560-24b6f018e493,Zapatero de la cereza
8943d660-9b3d-49b5-b62f-a1585e285492,"Galletas de avena, plátano y mantequilla de maní"
406538c0-6201-435c-8e1e-4f790edf1f59,Bocaditos de calabaza
f3048ab4-22e6-4e9c-bb86-da95e3cd9153,Galleta horneada de avena y pasas
3315af0a-03ac-4c3f-9a86-3f2848094796,Sundaes De Crema De Plátano
33809230-a312-4f66-a392-3c09f27a0b1c,Borde de la tarta
863d069a-b40a-43fa-a60f-b73b06f088ee,Pastel de tofu y arándanos
93a1a468-f30d-4f6a-8636-6a48f1ff2440,Granizado de melón y manzana
52095b4a-9355-4fdf-ae7c-38e60d703f9c,Sorbete de arándanos
7336571f-c249-4ab1-8b62-796f0611dd8a,Manzanas al horno con bayas
58006e32-87f8-4560-b955-f5a0903423a0,Cuadrados de migas de manzana
62ff219e-82e0-4551-8dd5-8d4686d42d26,Chutney de cilantro y menta
888baa55-2c80-426c-8506-8c86645ad364,Salsa De Queso Y Anacardos
ae213f6b-b27f-4727-8046-932cd503bcf1,Mermelada de semillas de chía
a830091b-5273-4d58-b060-08a2695153b0,Dip cremoso de aguacate
291e34fd-8bf7-4f68-8626-977d8fda8681,Crema agria vegana
f9e06243-99ab-478a-8354-c0cbf8e9a6d1,Aderezo de granada
3a8afb54-3e99-4e2e-9c6a-5496faa6082e,Poderosa salsa de champiñones
19257df0-cba5-423c-b2b8-54815bc8f9dd,Condimento de tomate verde
ae28b96c-debc-4544-a382-4a1cf27582e4,Salsa De Pimiento Rojo Asado
13dbe0c5-359e-4425-8a1e-a5bdaa820ff5,Salsa de mango
0eb422ab-3b2e-49e7-81ea-3b65dd5714ff,Dip de frijoles blancos y ajo asado
b9dcce64-983c-4dc0-ac16-6df6fa1448ab,Salsa de pesto
e8119074-f997-41f0-beac-2bb81dbe91e2,Aderezo de limón y albahaca
87118148-6a26-439b-999a-5f93260dac92,Chunky Guacamole
6c4afcc5-6ab2-4bb4-aa76-656db815fce5,Salsa De Pepino Y Aguacate
d2a109fd-98f0-4fd5-afbc-3e5a545494ec,Aceite de oliva con infusión de cebollino
c86b419c-2f73-4c87-98dd-db8c6c1c245f,Dip de brócoli y champiñones
901706a1-25b6-445d-867e-aa7219c27fa0,Salsa De Frijoles Negros
bae2ad5e-b125-47ff-a615-5c1c1e053a92,"Crema para untar de frijoles negros y aguacate con ajo, lima"
e45aa9fc-4d25-4c92-9b42-f2ffa2e79c4e,Mango indio Dal
87f0d5ef-0f77-41a7-b1f5-64d54101c74d,Tacos bajos de tilapia ennegrecidos
55c703d6-c754-4569-86be-6bf73522e3eb,Tofu al curry
0c338454-e881-4553-aa6c-20e0ffee860a,koshari
7449123f-9ab7-43e2-b53c-d4b3ee8cad4f,Cuenco de Buda Citrus Bliss
487a4144-499d-41aa-83e6-27f8211546e0,Hamburguesas vegetarianas de frijoles negros
25ab840e-02e1-4c00-a6ee-0d3b0f199e9c,Paquetes de papel de aluminio de salmón con miel y tomillo
a09f9a30-1aae-4969-abb7-eac7ee75845f,Ragú De Verduras
a53d40f1-b783-488c-b756-8b2e210d5c49,Alfredo De Calabaza Y Frijoles Blancos
2a4e1026-82b1-445d-9899-d73e814ed018,Pasta con aguacate
f0df5d57-2acb-47e8-982a-41109a39b7dc,Asado Portobello
0f796857-f3de-4935-91ea-718e5fe315bd,Joes veganos de batata
c778b970-9695-46e7-a400-8eaed3a050e7,Tazones de rollo de huevo
ebd49126-015b-4076-b51c-46779461b641,Salteado De Cerdo
3e1a88a8-7dad-4d61-a897-385ce86b4659,Brochetas de ternera al mojo
92f41d89-5e8b-4c70-a5bd-c3b45e78f276,Fideos de maní estilo tailandés
07526c41-4d42-41a0-947b-43e33062fe10,Curry De Calabaza Y Lentejas
da30f2a9-3c0d-48b1-be08-be8755295706,Wraps de lechuga asiática
23387bf3-a9de-4799-b59f-3a70aed008b4,Cerdo glaseado con ciruelas en olla de cocción lenta
40e304b0-794d-4396-8ff8-ab825ab2a623,Chile con carne
e0142164-3e40-45b9-b309-a6ea73c44ddb,"Ensalada de cuscús, lentejas y rúcula con vinagreta de ajo y Dijon"
d64905a5-8a0e-429f-b43e-805d1fe1782d,Tofu marinado en cítricos con cebollas y pimientos
c87eed7b-dad0-408b-8571-b254feda1fea,Pollo marroquí cocido a fuego lento
fd29464d-336d-494d-a614-c80804c8e8bd,Lentejas Francesas Con Acelgas
e144b863-84b3-4260-b9ee-9056fe84fe8b,Fettuccine de paja y heno
86613b89-a4d4-449e-bfd6-b7d9e34db90e,Nuggets de pollo con hierbas
591307be-4c30-4507-a94d-9ecab41d7134,Risotto de frijoles rojos
6ea661ad-8e7c-4601-8855-a05ccffe098e,Remolachas y verduras asadas con limón
d2d6df77-5444-4c32-9a94-ae7412145202,Tagine de garbanzos y dátiles
5f0f436f-5b73-455e-8a90-229c4bf817f0,Curry De Coliflor Y Garbanzos
341cc8fb-3f76-498b-9895-19422effe741,Bacalao al horno italiano
70793eeb-5ae2-41e0-9380-ee0e52c2fd9b,Linguini con champiñones chamuscados
665760ce-75b6-4fd1-8417-41aa737df368,Estofado de ternera de la huerta
d42208aa-845e-4fe8-b4a0-4c582e94a88f,Pollo A La Sartén Con Manzana Y Salvia
70bfcbea-6108-4560-8e0b-5a823b80dcae,Pollo al curry braseado y verduras
042c331a-8635-4dfe-badb-f6798ab1872c,Bocaditos de verduras agridulces
e72c3076-c112-46c1-8d8d-640810308570,Sartén De Rollo De Repollo
0464f916-c374-4bb2-9d6b-ff63682890bc,Quesadilla de Frijoles y Queso
df715d56-b5b9-4404-8d3c-84d97895906c,Estofado de fogata
1cca97eb-fe28-4226-a891-526eb02edec2,Aderezo de arroz y quinua con champiñones y col rizada
9f496166-969d-46b8-b55d-400bb050c59f,Pescado Marroquí con Mango y Cuscús
5150c93b-527d-4c3c-935c-e0fabc144813,Chuletas De Pavo Con Salsa De Maíz
449a5d0b-9173-451f-9521-5214d935846e,"Salteado de tofu, espárragos y pimiento rojo"
3246f98c-dfb1-4167-aa4f-6df80e9601e6,Estofado De Pollo Jamaicano
7613e652-8f92-41cc-89a2-67729ab67815,Pollo Asado Con Ajo Y Limón
c11dd123-091c-48d4-9dad-f20850c3aea2,Tagine de verduras frescas
ebba1b33-89ac-41f9-aab7-6a79ac5dbcc3,Pollo A La Parrilla Con Adobo De Yogurt
98dc5078-ad66-449f-81c2-cd3ca4b1e753,Pollo Asado Con Salsa De Maíz
9dc3ee75-2875-4039-8442-5cfa8d8387f4,Pollo Ennegrecido Para Dos
ea15b85b-88e6-48ee-b270-a3a4a2c54cd2,"Ensalada de quinua, mango y frijoles negros"
49955f51-9bfd-4d76-a15f-f476bbcdc4e3,Cerdo En Glaseado De Brandy De Manzana
1f48b45e-cdf5-4a13-b1e5-33465be0676a,Salmón al horno con guisantes
506ef09d-bed4-4704-9f39-d5c10c50bef2,Wraps de lechuga romana con ensalada de garbanzos
dda99473-9414-4be3-84ee-b2986325ca59,Cerdo con ajo y albahaca con puré de manzana
6a0b7387-a163-4c35-92a1-77683614b432,Wraps de pollo con guacamole
327f86cc-9cd9-4cf2-96aa-5f62383e55c0,Salteado De Pollo A La Naranja
091b122a-1814-4c7f-8421-ce2420fb7025,Hamburguesas De Pavo Jerk
f27f3d95-0315-4c71-b96a-98994a1155e4,Pastel de carne reconfortante
350ffa62-f190-43e6-b2df-ff18ee7f8203,Quinua Verde Mexicana
97afc847-dbb1-47b9-beb0-5604e69f59a6,Tiras De Pollo A La Parrilla Con Pesto De Cilantro
5a808c32-5360-4dcb-b681-940b08b5c960,Kebabs de pollo con pasta de especias asiáticas
ab4f2bab-4813-4991-8e80-1e17a3c5fd73,Pimientos Rellenos De Quinua Con Pesto
acaab61e-b4ff-4f42-bcfe-700eb17fbbf8,Caponata siciliana con cuscús integral
674671e5-0491-432b-8a1c-8fdf53e9f2eb,Hamburguesas de pavo con arándanos y hierbas
145e17ec-c11b-41e3-926b-120dcc21361c,Hamburguesas de frijoles y avena
99b967b8-d4f3-458c-86ea-45121a415168,Pimientos rellenos
85be9281-0334-4957-a3f3-2d714d34c9d4,Espaguetis con Salsa de Almejas
296f8ec5-edba-4348-a4b0-a18bae9753a4,Pollo con costra de nueces
9d886577-d98c-4440-b998-3900b7e28392,Sopa De Frijoles Marinos
93ea38a8-0ed9-4c6a-902f-fd5bd79b3864,Pechugas De Pollo Caribeñas A La Parrilla
367b29eb-3cb9-4527-b32e-11b4fca4967d,Pasta Cremosa De Ajo Con Camarones Y Verduras
bbbdffea-d252-48e2-982c-cb8199c3e0ca,Tostada De Pollo
023dfca5-976b-4df7-9892-eeabcc1c45fc,Arrocera Lentejas Y Arroz
0c2a10a0-28b6-4970-bdcb-27ab150fbe90,Salteado De Arroz Y Brócoli
dc0bb87e-b7d1-4195-ae9f-dab7f613f644,Arroz con pollo
85a8640e-895c-47d9-ad14-ae7c8d07bda8,Rotini florentino
037287f6-c7d7-4a15-94c3-8c20a7738516,Pollo balsámico sobre espinacas
5f6d7cf0-ad89-4612-b42f-44cc3c39fcac,Tazón de verduras asadas
612f5fac-3031-4e2f-a4f5-67748476b6a9,Tilapia Asada En Salsa
56aa4eac-88cd-4106-9b4e-6cf0bd795b75,Pollo al ajillo para la semana
340ebcd3-c5ef-41b2-88d9-967a3f52e6d6,Salmón Con Jengibre Y Sésamo
6bba9577-a262-4471-9a79-7af4ed7cd2b2,Rosbif untado con hierbas y salsa de naranja
ac9b0c5e-5790-4a85-b27f-0fd6c81229dc,"Sartén de carne, calabaza y cuscús"
fceaf822-be03-48bd-a3b0-96569ab4a29f,Arroz Español De Carne
c6ea99aa-611c-4a94-b97a-5a1c852ec5f5,Brochetas de ternera del Medio Oriente con cuscús
e2a4b1f5-04ec-4530-ad47-85e6468cd1b4,Brochetas de ternera con pilaf de brócoli
bfa167fe-daa4-41d1-ac06-d801b3174058,Pimentón de ternera
e3c4e5ce-339c-4605-95c5-50e4ce9194b3,Salsa De Carne Y Tomate Con Pasta
c66c3737-0610-4316-9f66-3d029f8c41bc,Filete de falda con ensalada de trigo partido
06cdaf3f-f4cd-4479-9706-6a997fdb7e08,Carne Brasileña A La Parrilla Con Chimichurri
b3ad2606-64ab-42bb-8702-3b6ae2ebd0fb,Filete A La Parrilla Con Salsa Picante De Mango
55111c72-4424-488c-bf96-74274bcb86dc,Filetes Marinados Con Yogur De Ajo
d7b3a57d-6a17-4917-985f-2ae97e2faf33,Delicioso pastel de carne
c350e414-a404-4787-bd0c-c63ef4df28d2,Trucha Al Horno
216a477b-30ed-4c83-96a6-cf912f071d99,"Ensalada De Nueces, Pavo Y Arroz"
f928f13c-d8c0-4f5a-b737-99e719a4ad93,Salsa De Espagueti Vegetariana
10fa93e6-2288-4715-b7a0-e04c0b3f4da2,Espaguetis con Salsa de Carne de Pavo
d9228319-7997-431e-ad11-1bb16e117e3e,Turquía Tetrazzini
fd3b5bb7-7a36-4efb-8cc6-0a206ad14bc6,Berenjena Y Ricotta Al Horno
d9e72121-6a9b-42cf-9d6e-e696f5a816ba,Penne Cremoso De Espinacas
924d940a-2a7e-41dd-9102-5782a1464283,Pavo al tequila a la parrilla
fdeb34b6-6a56-4388-892f-ede7729c70d0,Ensalada de atún estilo toscano
45b44c41-8064-40e9-94a0-9607c4175619,Batatas Con Salsa De Frijoles Negros
834e1bba-be86-43c2-9135-97e3933ae302,Pechugas De Pollo Rellenas
5c9274da-e790-4e22-8beb-540f46359f56,Lenguado Relleno De Espinacas
7fb5f311-e7cf-43d2-8d12-943cfaaab1fd,Tofu con costra de sésamo
3369bde2-5881-4add-94cc-6496c851545f,Salmón braseado con salsa de cilantro y pepino
8b0de595-48fb-49a3-bd4e-5376522a5c4a,Lubina en Papillote
45f9f7dc-fb28-4e88-84ec-455770b4cda4,Chilaquiles de frijoles rojos
674afec9-3039-49b9-90ef-33324d5e05e6,Lomo De Cerdo Con Salsa De Arándanos
483a7fa6-3b1d-475d-944f-0ab5f7c34e04,Pollo Asado Con Naranja Y Romero
9125128c-cd95-439b-90fc-9e9e83b4ef27,Filete de lomo neoyorquino con salsa de champiñones al whisky
e9ca4fca-4d1f-4bef-acdb-8c631ff4219f,Calabacines Rellenos Mediterráneos
d523abc2-fffb-4d4e-bce0-2869c02b965a,Brócoli y tomates asados ​​mediterráneos
a7b64a74-b83f-4c49-87a0-7373403b5797,Atún al estilo hawaiano
9639027d-208c-4fc3-8dae-69309d7b8e12,Fletán con salsa de tomate y albahaca
46b80109-e544-4915-97eb-b21044e453bb,Ensalada de filete de falda a la parrilla con vinagreta de maíz asado
2882dfca-f461-4dca-9990-7585508d120e,Fettuccine con acelgas y champiñones
ab50ca99-cbb4-4f53-83d0-1e1f23335615,Lomo De Cerdo Al Curry En Sidra De Manzana
984e89d9-3bfc-4736-8c0c-d3d06843294e,pollo Satay
e1886c2c-68d2-4fc8-8fba-71e7bd99252c,Pollo Asado Aromático
36a8cb90-b5f6-4b36-b783-cab3492d18d2,Salteado De Brócoli Y Maní
855fdb7e-67c4-4c30-b8c8-fd37d1942faa,Pasta fácil con brócoli
ba64fc83-3517-49de-a5b0-b7423e76e5bc,Chile Fácil
40e8f9e3-9b4f-4919-b6f4-426996c9cb10,Salsa de tomate asado
4a008a79-45ec-4065-bfce-ddd2ba5f6761,Lomo De Cerdo Marroquí
a32ab8d6-2594-471e-9f06-11aa73edd2ba,Atún A La Parrilla Con Salsa De Fuego Y Hielo
bd68fac8-3070-4c2d-a59e-6c12f0f4ebfc,Ensalada De Quinua Y Jengibre
a612ca39-39d1-4b15-9199-d6cba1394632,Sopa de calabaza rápida y llena de vida
dc1ba430-1f59-4d3b-ac94-9d14be8d291f,Ensalada De Lentejas Y Espinacas
19fbb55d-bf5f-4813-8207-725c6dc04a93,Chile de pavo sobrante fácil
21da9522-29e5-4b33-bc74-deceea9ee365,Guisantes criollos de ojos negros
4c790873-39d8-4e72-bb2b-50e954a4c806,Cuscús de champiñones y tomates secados al sol
7ca5accb-e338-471e-a7b0-1c4c67a7b825,Ensalada De Garbanzos Y Cebolla Morada
52becd65-c529-4cb9-8bf0-7763c0fb8382,"Ensalada de trigo y frutos rojos con espinacas, naranja y almendras"
fcd435cf-fdd8-4878-9fec-f88defdb4119,Ensalada de cuscús ateniense
0a3b5ece-6f3a-4a9b-b31a-02306d52bb3b,ensalada de sandía
2b9196dc-e941-45bf-a9cd-2f4c105e7a9d,"Ensalada Roja, Blanca y Azul"
008233a6-a33b-4284-8106-c4be17cfb8ed,Ensalada De Manzana
c423f03d-0fb9-4ed6-905f-53d4cfc36f9d,ensalada de lentejas
94978a50-8a5c-49f4-9255-0bcef271bffc,Ensalada César Vegana
715aa9ab-ab83-459a-9130-4db3e0776698,Ensalada navideña
0aa56d3e-0809-468f-96dd-b862b259bb78,Ensalada de col rizada de cosecha
59a1d6bd-2d7f-4ca6-9ec8-4900519d17b7,Ensalada De Garbanzos Y Tomate
11ec75d1-69d0-4012-b16b-9ddf70b77bf1,Teriyaki Tofu Salad
d0ce41b0-f07a-40b7-a06a-4ed4dc5e85b5,Ensalada De Arroz Y Mango
5a472e3e-db63-441f-8c29-87e4076a258d,Cuscús Jalapeño
6c3a353d-0f96-46ca-a4f3-8bde981c9660,Caviar tejano
b672b046-5813-4545-885e-85f17fa2d9f4,Ensalada De Quinua Con Maíz Y Tomate
3c45ac52-868c-43d2-a3cb-97686ff7a3e7,Tabulé de Quinua
714283f5-7cf9-4b8f-8070-da4beb2a51b7,ensalada de col asiática
999ea569-bc2b-42f1-97cc-ab4a684c4af7,Ensalada De Pueblo Griego
06a768b6-f704-4d54-abbd-2ac87580347d,"Ensalada De Berros, Granada Y Almendras"
d07496ff-4bb8-4606-8665-434fdbcae9da,Ensalada de escarola y escarola con vinagreta de mostaza y naranja
de448f90-9f3e-41b3-a6e5-5001cf7ff648,Ensalada frisée de manzana y cereza
182771a9-8b98-4911-adad-83755cae92fe,Garbanzos con limón y parmesano
c8c170c2-1900-4599-ac80-8f4f826bc5b7,Ensalada asiática de espinacas con naranja y aguacate
df4b4e39-434a-4bf0-a76b-9c727141e831,Ensalada De Arroz Navideña
c27d4fc1-71cf-4829-80b9-bed9137709de,Ensalada Mediterránea De Pollo
373735ff-7a53-4e54-b585-a45b92d1436c,Ensalada De Nueces Y Peras
f00d22d4-7127-4cf3-b108-d9f718ca9d03,Ensalada De Pollo Y Fresas Con Aderezo Cítrico Tibio
94040d15-1fc9-4ec7-b07c-18f2f56a2a7c,Ensalada de atún del Medio Oriente
111fe7fb-83bd-450e-8fc5-41b18851f86e,Ensalada de lentejas al limón con queso feta
